Geneid	control_1	control_2	control_3	treatment_1	treatment_2	treatment_3
LOC_Os11g22770	0	0	0	0	0	0
LOC_Os11g22780	0	0	0	0	0	0
LOC_Os11g22790	0	0	0	0	0	0
LOC_Os11g22800	2	3.5	0	8.5	5	1
LOC_Os11g22810	0	0	0	0	0	0
LOC_Os11g22820	0	0	0	0	0	0
LOC_Os11g22830	0	0	0	0	0	0
LOC_Os11g22840	0	0	0	0	0	0
LOC_Os11g22850	0	0	0	0	0	0
LOC_Os11g22860	0	0	0	0	0	0
LOC_Os11g22870	0	0	0	0	0	0
LOC_Os11g22880	0	0	0	0	0	0
LOC_Os11g22890	0	0	0	0	0	0
LOC_Os11g22900	0	0	0	0	0	0
LOC_Os11g22910	0	0	0	0	0	0
LOC_Os11g22920	0	0	0	0	0	0
LOC_Os11g22930	0	0	0	0	0	0
LOC_Os11g22940	0	0	0	0	0	0
LOC_Os11g22950	0	0	0	0	0	0
LOC_Os11g22960	1	3	8	2	5	1
LOC_Os11g22970	0	0	0	0	0	0
LOC_Os11g22980	0	0	0	0	0	0
LOC_Os11g23000	0	0	0	3	1	0
LOC_Os11g23010	0	0	0	0	0	0
LOC_Os11g23020	0	0	0	0	0	0
LOC_Os11g23030	0	0	0	0	0	0
LOC_Os11g23040	0	0	0	0	0	0
LOC_Os11g23050	0	0	0	0	0	0
LOC_Os11g23060	0	0	0	0	0	0
LOC_Os11g23070	0	1	0	0	0	0
LOC_Os11g23080	11	12	12	4	6	2
LOC_Os11g23090	0	0	0	0	0	0
LOC_Os11g23100	0	0	0	0	0	0
LOC_Os11g23110	0	0	0	0	0	0
LOC_Os11g23120	0	0	0	0	0	0
LOC_Os11g23130	0	0	0	0	0	0
LOC_Os11g23140	0	0	0	0	0	0
LOC_Os11g23150	0	0	0	1	0	0
LOC_Os11g23160	0	0	0	0	0	0
LOC_Os11g23170	242	238	233	255	243	209
LOC_Os11g23180	0	0	0	0	0	0
LOC_Os11g23200	21.58	20.58	20.75	27.83	17.68	16.02
LOC_Os11g23210	0	0	0	0	0	0
LOC_Os11g23220	0	0	0	0	0	0
LOC_Os11g23230	1	0	0	0	0	0
LOC_Os11g23232	0	0	0	0	1	0
LOC_Os11g23234	2	4	3	0	0	2
LOC_Os11g23236	2	1	2	5	8	4
LOC_Os11g23238	2	1	0	2	4	3
LOC_Os11g23242	0	3	6	2	5	9
LOC_Os11g23244	0	0	0	0	0	0
LOC_Os11g23246	0	0	0	0	0	0
LOC_Os11g23736	0	1	0	0	0	0
LOC_Os11g23740	0	0	0	0	0	0
LOC_Os11g23750	0	0	0	0	0	0
LOC_Os11g23760	0	0	0	0	0	0
LOC_Os11g23770	3	3	2	0	4	0
LOC_Os11g23780	1	0	0	1	2	0
LOC_Os11g23790	5389	6069	5509	6142.5	6506	5654.5
LOC_Os11g23800	0	0	0	0	0	0
LOC_Os11g23810	0	0	0	0	0	0
LOC_Os11g23820	1	0	1	0	0	0
LOC_Os11g23830	0	0	0	0	0	0
LOC_Os11g23840	0	0	0	0	0	0
LOC_Os11g23850	0	0	0	0	0	0
LOC_Os11g23860	0	0	0	0	0	0
LOC_Os11g23870	0	0	0	0	0	0
LOC_Os11g23880	1005.5	1112.83	1027.67	1098.33	1013	941
LOC_Os11g23890	0	0	0	0	0	0
LOC_Os11g23900	0	0	0	0	0	0
LOC_Os11g23910	0	0	0	0	0	0
LOC_Os11g23920	0	0	0	0	0	0
LOC_Os11g23930	0	0	0	0	0	0
LOC_Os11g23940	0	0	0	0	0	0
LOC_Os11g23950	0	0	0	0	0	0
LOC_Os11g23970	0.63	0.1	0.24	0.75	0.85	0.55
LOC_Os11g23980	1	1	2	7	5	9
LOC_Os11g23990	0	0	0	0	0	0
LOC_Os11g24000	1	0	2	2	0	1
LOC_Os11g24006	0	0	0	0	0	0
LOC_Os11g24012	0	0.12	0	0	0	0
LOC_Os11g24020	0	1	1	4	6	5
LOC_Os11g24030	0	0	0	0	0	0
LOC_Os11g24040	0	0	0	0	0	0
LOC_Os11g24050	1979	1828	1748	1607	1873	1465
LOC_Os11g24060	0	0	0	3	4	3
LOC_Os11g24070	9	18	9.5	191	212	185
LOC_Os11g24080	0	0	0	0	0	0
LOC_Os11g24090	1	1	1	0	0	1
LOC_Os11g24100	0	1	4	4	4	1
LOC_Os11g24110	0	0	1	0	1	1
LOC_Os11g24120	16	35	17	162	143	116
LOC_Os11g24130	8	9	7	2	11	11
LOC_Os11g24140	0	0	0	0	0	0
LOC_Os11g24150	0	0	0	0	0	0
LOC_Os11g24170	228	221	167	115	102	94
LOC_Os11g24180	0	0	0	1	0	0
LOC_Os11g24210	0	1	1	1	0	3
LOC_Os11g24220	0	0	0	0	0	0
LOC_Os11g24230	0	0	0	0	0	0
LOC_Os11g24240	0	0	0	0	0	0
LOC_Os11g24250	0	0	0	0	0	0
LOC_Os11g24260	0	0	0	5	3	3.5
LOC_Os11g24270	0	0	1	3	3	5
LOC_Os11g24280	0	1	0	3.25	1	6
LOC_Os11g24290	1	0	2	0	0	0
LOC_Os11g24300	0	0	0	0	0	0
LOC_Os11g24310	0	0	0	0	0	0
LOC_Os11g24320	0	0	0	0	0	0
LOC_Os11g24330	0	0	0	0	0	0
LOC_Os11g24340	0	0	0	0	1	0
LOC_Os11g24360	0	0	0	0	0	0
LOC_Os11g24374	2	1	1	2	1	2
LOC_Os11g24420	0	0	0	0	0	0
LOC_Os11g24430	0	0	0	0	0	0
LOC_Os11g24440	0	1	0	0	1	0
LOC_Os11g24450	2114.5	1828	1763.83	2979	3645.33	3146.5
LOC_Os11g24460	0	0	0	0	0	0
LOC_Os11g24470	0	0	0	0	0	0
LOC_Os11g24484	0	0	1	6	2	2
LOC_Os11g24500	37	25	14	103	129	100
LOC_Os11g24510	278	171	116	2952	3424	2048
LOC_Os11g24520	0	0	0	0	0	0
LOC_Os11g24530	47	39	48	57	52	41
LOC_Os11g24540	2046	1859	1741	1969	2033	1751
LOC_Os11g24550	0	0	0	0	0	0
LOC_Os11g24560	1262	1170	1095	1320	1259	1082
LOC_Os11g24570	720	932	827	822	823	857
LOC_Os11g24580	0	0	0	0.1	0	0
LOC_Os11g24590	40	44	29	49	50	35
LOC_Os11g24600	0	0	1	0	1	0
LOC_Os11g24610	380	464	404	706	719	704
LOC_Os11g24620	23	30	20	28	39	37
LOC_Os11g24630	133	145	126	172	264	204
LOC_Os11g24640	0	0	0	0	0	0
LOC_Os11g24650	0	0	0	0	0	0
LOC_Os11g24660	0	0	0	0	0	0
LOC_Os11g24670	3	0	4	11	8	5
LOC_Os11g24680	0	0	0	0	0	0
LOC_Os11g24690	3	2	2	3	8	3
LOC_Os11g24730	0	0	0	0	0	0
LOC_Os11g24740	0	0	0	0	0	0
LOC_Os11g24750	0	0	0	0	0	0
LOC_Os11g24760	0	0	0	0	0	0
LOC_Os11g24770	0	0	0	0	0	0
LOC_Os11g24780	3	5	2	0	2	3
LOC_Os11g24790	5	5	4	5	3	2
LOC_Os11g24800	122	139	178	17	51	34
LOC_Os11g24810	4	2	4	3	0	0
LOC_Os11g24824	71	58	55	61	64	51
LOC_Os11g24840	0	0	0	0	0	0
LOC_Os11g24850	0	0	0	0	0	0
LOC_Os11g24860	0	0	0	0	0	0
LOC_Os11g24870	0	0	0	0	0	0
LOC_Os11g24880	0	0	0	0	1	0
LOC_Os11g24890	11	12	13	8	17	9
LOC_Os11g24900	8	5	5	3	6	6
LOC_Os11g24910	1	0	0	0	0	0
LOC_Os11g24920	0	0	0	0	0	0
LOC_Os11g24930	0	0	0	0	0	0
LOC_Os11g24940	0	0	0	0	0	0
LOC_Os11g24950	0	0	0	0	0	0
LOC_Os11g24964	0	0	0	0	0	0
LOC_Os11g24980	0	0	0	0	0	0
LOC_Os11g24990	0	0	0	0	0	0
LOC_Os11g25000	2	0	0.33	0.87	1	3.17
LOC_Os11g25010	1	0	0.11	2	0.11	0
LOC_Os11g25020	0	1	0	11	15	3
LOC_Os11g25030	8	4.5	9.5	30	38.5	33
LOC_Os11g25040	2	1	7	121	20	27
LOC_Os11g25050	0	0	0	1	0	0
LOC_Os11g25060	0	0	0	0	0	0
LOC_Os11g25070	0	0	0	0	0	0
LOC_Os11g25080	61	67	60	42	54	54
LOC_Os11g25090	102	87	88	70	96	68
LOC_Os11g25100	46	58	36	27	52	36
LOC_Os11g25110	4	1	1	0	2	0
LOC_Os11g25120	0	0	0	1	0	0
LOC_Os11g25130	0	0	0	0	0	0
LOC_Os11g25140	1	0	0	0	0	0
LOC_Os11g25160	285	273	243	218	248	266
LOC_Os11g25180	0	0	0	0	0	0
LOC_Os11g25190	0	0	0	0	0	0
LOC_Os11g25200	0	0	0	0	0	0
LOC_Os11g25210	0	0	0	0	0	0
LOC_Os11g25220	7	1	7	3	1	2
LOC_Os11g25230	0	0	0	0	0	0
LOC_Os11g25240	66	58	45	60	75	42
LOC_Os11g25260	214.75	183.42	141.67	615.33	584.26	446
LOC_Os11g25270	1	0	0	0	0	0
LOC_Os11g25280	0	0	0	0	0	0
LOC_Os11g25290	0	0	0	0	0	0
LOC_Os11g25310	0	0	0	0	0	0
LOC_Os11g25330	154.75	121.25	110.83	436.66	469.48	326.83
LOC_Os11g25340	0	0	0	0	0	0
LOC_Os11g25350	0	0	0	0.25	1	0
LOC_Os11g25360	0	0	0	0	0	0
LOC_Os11g25370	0	0	0	0	0	0
LOC_Os11g25380	0	0	0	0	0	0
LOC_Os11g25390	1	0	0	0	0	0
LOC_Os11g25400	0	0	0	0	0	0
LOC_Os11g25410	0	0	0.25	1	0.2	0
LOC_Os11g25420	0	0	0	0	0	0
LOC_Os11g25430	0	0	0	0	0	0
LOC_Os11g25440	0	0	0	0	0	0
LOC_Os11g25454	303	345	271	642	666	611
LOC_Os11g25470	0	0	0	0	0	0
LOC_Os11g25480	0	0	0	0	0	0
LOC_Os11g25490	0	0	1	0	0	1
LOC_Os11g25500	5.17	6.25	2.25	4.42	6.08	3.75
LOC_Os11g25510	4	2	3	9	9	3
LOC_Os11g25520	1.83	1.57	0.78	2.05	2.62	1.98
LOC_Os11g25530	2	3	0	4	0	2
LOC_Os11g25540	21.5	31	22	53	37	37
LOC_Os11g25550	0	0	0	0	0	0
LOC_Os11g25560	76	61	47	39	54	39
LOC_Os11g25570	0	0	0	0	0	0
LOC_Os11g25590	0	0	0	0	0	0
LOC_Os11g25600	0	0	0	0	0	0
LOC_Os11g25610	0	0	0	0	0	0
LOC_Os11g25620	0	0	0	0	0	0
LOC_Os11g25630	0	0	0	0	0	0
LOC_Os11g25640	0	0	0	0	1	0
LOC_Os11g25650	0	0	0	0	0	0
LOC_Os11g25660	0	0	0	0	0	0
LOC_Os11g25670	0	0	0	0	0	0
LOC_Os11g25680	0	0	0	0	0	0
LOC_Os11g25690	0	0	0	0	0	0
LOC_Os11g25700	9	19	7	9	16	3
LOC_Os11g25720	92	112	80	87	89	106
LOC_Os11g25740	11	23	8	34	25	22
LOC_Os11g25750	0	0	0	4	0	1
LOC_Os11g25760	0	0	0	0	0	0
LOC_Os11g25770	0	0	0	0	0	0
LOC_Os11g25780	1167	1557	980.67	5086.67	4711.5	5901.67
LOC_Os11g25810	0	0	0	0	0	0
LOC_Os11g25820	0	0	0	0	0	0
LOC_Os11g25830	0	0	0	0	0	0
LOC_Os11g25840	0	0	0	0	0	0
LOC_Os11g25850	0	0	0	0	0	0
LOC_Os11g25860	318	388	220	260	249	270
LOC_Os11g25870	0	0	0	0	0	0
LOC_Os11g25874	0	0	0	0	0	0
LOC_Os11g25880	0	1	0	1	1	0
LOC_Os11g25890	0	0	0	0	0	0
LOC_Os11g25900	0	0	0	0	0	0
LOC_Os11g25910	0	0	0	0	0	0
LOC_Os11g25920	117	125	102	194	252	178
LOC_Os11g25930	0	0	0	0	2	0
LOC_Os11g25940	0	0	0	0	0	0
LOC_Os11g25950	0	1	0	0	0	0
LOC_Os11g25970	0	0	0	0	0	0
LOC_Os11g25980	864	727	771	649	683	584
LOC_Os11g25990	27	17	30	3	5	2
LOC_Os11g26000	0	0	0	0	0	0
LOC_Os11g26010	0	0	0	0.5	0	0
LOC_Os11g26020	0	0	0	0	0	0
LOC_Os11g26030	115	108	108	141	143	97
LOC_Os11g26040	0	0.33	1	0	0	1.52
LOC_Os11g26050	0	0	0	0	0	0
LOC_Os11g26060	0	0	0	0	0	0
LOC_Os11g26070	0	0	0	0	0.33	0.25
LOC_Os11g26080	0	0	0	0	0.2	0
LOC_Os11g26090	0.2	0	0	0	0	0
LOC_Os11g26100	0	0	0	0.5	0	0
LOC_Os11g26110	0	0	0	0	0	0
LOC_Os11g26120	0	0	0	0	0	0
LOC_Os11g26130	179	138	110	279	314	291
LOC_Os11g26140	0	0	0	0	0	0
LOC_Os11g26150	323	394	316	462	465	512
LOC_Os11g26160	886	1084	1035	1127	1289	1080
LOC_Os11g26170	0	0	0	0	0	0
LOC_Os11g26180	0	0	0	0	0	0
LOC_Os11g26190	8	2	4	6	4	6
LOC_Os11g26200	0	0	0	0	0	0
LOC_Os11g26210	0	0	0	0	0	0
LOC_Os11g26220	0	0	0	0	0	0
LOC_Os11g26240	0	0	0	0	0	0
LOC_Os11g26250	0	0	0	0	0	0
LOC_Os11g26270	0	0	0	0	0	0.5
LOC_Os11g26280	0	0	0	0	0	0
LOC_Os11g26290	0	0	0	0	0	0
LOC_Os11g26300	0	0	0	0	0	0
LOC_Os11g26320	0	0	0	0	0	0
LOC_Os11g26330	0	0	0	0	0	0
LOC_Os11g26340	0	0	0	1	0	0
LOC_Os11g26350	29	22.5	32	31	33	33
LOC_Os11g26360	3	1	1.5	4	2	1
LOC_Os11g26370	2	0	1	1	3	4.35
LOC_Os11g26380	0	0	0	0	0	0
LOC_Os11g26390	0	0	0	0	0	0
LOC_Os11g26400	0	0	0	0	0	0
LOC_Os11g26410	0	0	0	0	0	0
LOC_Os11g26420	0	0	0	0	0	0
LOC_Os11g26430	0	0	0	0	0	0
LOC_Os11g26440	0	0	0	0	0	0
LOC_Os11g26450	0	0	0	0	0	0
LOC_Os11g26460	0	0	0	0	0	0
LOC_Os11g26470	0	0	0	0	0	0
LOC_Os11g26480	0	0	0	0	0	0
LOC_Os11g26490	0.12	0	0	0.2	0	0.14
LOC_Os11g26500	0	0	0	0	0	0
LOC_Os11g26520	0	0	0	0	0	0
LOC_Os11g26530	0	0	0	0	0	0
LOC_Os11g26540	0	0	0	0.2	0	0
LOC_Os11g26560	0	0	0	0	0	0
LOC_Os11g26570	0	0	0	1041	654	1057.5
LOC_Os11g26580	0	0	0	0	0	0
LOC_Os11g26590	0	0	0	0	0	0
LOC_Os11g26594	593	654	493	509	527	423
LOC_Os11g26600	0	0	0	0	0	0
LOC_Os11g26620	0	0	0	0	0	0
LOC_Os11g26630	0	0	0	1	0	4
LOC_Os11g26640	0	0	0	0	0	0
LOC_Os11g26650	0	0	0	0	0	0
LOC_Os11g26660	1	1	0	2	0	2
LOC_Os11g26670	0.1	0.25	1	0	0	0
LOC_Os11g26680	0	1	0	2	1	3
LOC_Os11g26690	0	0	0	0	0	1
LOC_Os11g26700	1	0	0	0	0	1
LOC_Os11g26710	0	0	0	0	0	0
LOC_Os11g26720	14	17	4	20	12	14
LOC_Os11g26725	0	0	0	0	0	1
LOC_Os11g26730	0	0	0	0	0	0
LOC_Os11g26750	0	0	3	93.5	63	92.5
LOC_Os11g26760	75	87.5	85	965.83	819	1248
LOC_Os11g26770	0	0	0	0	0	0
LOC_Os11g26780	2	3	4	5225.33	5444	5920.5
LOC_Os11g26790	0	1	0	22030	18645	21752.7
LOC_Os11g26795	0	0	0	0	0	0
LOC_Os11g26810	0	0	0	0	0	0
LOC_Os11g26830	2	3	2	2	0	0
LOC_Os11g26840	1	0	0	0	0	0
LOC_Os11g26850	5309	6989	6020	10985	11243	11238
LOC_Os11g26860	3355	3820.5	3343	3901	4166	4249
LOC_Os11g26870	0	0	0	0	0	0
LOC_Os11g26880	109	75	93	166	150	141
LOC_Os11g26890	1693	1595	1447	1405	1476	1236
LOC_Os11g26900	189	189	135	128	192	173
LOC_Os11g26910	6755	7745	6002.5	7819	8581	7801
LOC_Os11g26920	18	12	15	1	1	2
LOC_Os11g26930	0	0	0	0	0	0
LOC_Os11g26940	0	0	0	0	0	0
LOC_Os11g26950	76	70	52	44	37	39
LOC_Os11g26956	0	0	0	0	0	0
LOC_Os11g26970	0	0	0	0	0	0
LOC_Os11g26980	0	0	0	0	0	0
LOC_Os11g26990	2	0	0	19	24	20
LOC_Os11g27000	1	0	0	0	1	1
LOC_Os11g27010	0	0	0	0	0	0
LOC_Os11g27020	0	0	0	0	0	2
LOC_Os11g27030	0	0	0	0	0	0
LOC_Os11g27040	2.33	2.33	1.2	4.33	3	3
LOC_Os11g27050	0	0	0	0	0	0
LOC_Os11g27060	0	0	0	0	0	0
LOC_Os11g27070	0	0	0	0	0	0
LOC_Os11g27080	0	0	0	0	0	0
LOC_Os11g27090	0	0	0	0	0	0
LOC_Os11g27100	17.58	14.33	10.67	18.75	7	15.5
LOC_Os11g27110	13	15	14	27	28	27
LOC_Os11g27120	0	0	0	0	0	0
LOC_Os11g27130	0	0	0	0	0	0
LOC_Os11g27140	0	0	0	0	0	0
LOC_Os11g27150	0	0	0	0	0	0
LOC_Os11g27160	0	0	0	0	0	0
LOC_Os11g27170	3	3	0	0	0	0
LOC_Os11g27210	0	0	0	0	0	0
LOC_Os11g27220	0	0	0	0	0	0
LOC_Os11g27240	2	2	3	6	4	3
LOC_Os11g27250	1	1	2	3	2	2
LOC_Os11g27264	11	7	7	5	2	0
LOC_Os11g27280	0	0	0	0	0	0
LOC_Os11g27290	0	0	0	0	0	0
LOC_Os11g27300	1	0	2	1	3	2
LOC_Os11g27329	87	55	84	754	723	840
LOC_Os11g27360	0	0	0	1	0	0
LOC_Os11g27370	5	9	9	161	110	160
LOC_Os11g27380	0	0	0	0	0	0
LOC_Os11g27390	0	0	0	0	0	0
LOC_Os11g27400	0	0	0	0	0	0
LOC_Os11g27410	0	0	0	0	0	0
LOC_Os11g27420	0	0	0	0	1	0
LOC_Os11g27430	116	112	114	117	138	114
LOC_Os11g27440	16	14	12	13	10	9
LOC_Os11g27460	0	0	0	0	0	0
LOC_Os11g27470	0	0	0	0	0	0
LOC_Os11g27480	0	0	0	0	0	0
LOC_Os11g27490	0	0	0	0	0	0
LOC_Os11g27500	0	0	0	0	0	0
LOC_Os11g27510	0	0	0	0	0	0
LOC_Os11g27520	0	0	0	0	0	0
LOC_Os11g27530	75	85	56	111	138	117
LOC_Os11g27540	163	128	124	126	155	121
LOC_Os11g27550	9	12	10	12	17	11
LOC_Os11g27560	0	0	0	0	2	0
LOC_Os11g27570	91.5	79	76	61	97.5	86
LOC_Os11g27580	0	0	0	0	1	0
LOC_Os11g27590	1	2	2.72	0.1	0.5	0.12
LOC_Os11g27600	1	0	0	1	1	0
LOC_Os11g27610	0.1	0	0	0.1	0.1	1.37
LOC_Os11g27620	0	0	0	0	0	0
LOC_Os11g27630	0	0	0	0	0	0
LOC_Os11g27640	0	0	0	0	0	0
LOC_Os11g27650	1.22	0.49	0.27	0.1	0	1
LOC_Os11g27660	0	0	0	0	0	0
LOC_Os11g27670	0	0	0	0	0	0
LOC_Os11g27680	0	0	0	0	0	0
LOC_Os11g27690	0	0	0	0	0	0
LOC_Os11g27700	0	0	0	0	0	0
LOC_Os11g27710	0	0	0	0	0	0
LOC_Os11g27720	0	0	0	0	0	0
LOC_Os11g27730	1826	1865	1833	1117	1258	965
LOC_Os11g27740	1	5	2	1	6.5	5
LOC_Os11g27750	0	0	0	0	0	0
LOC_Os11g27760	0	0	0	0	0	0
LOC_Os11g27770	0	0	0	0	0	0
LOC_Os11g27780	0	0	0	0	0	0
LOC_Os11g27790	0	0	0	0	0	0
LOC_Os11g27795	0	0	0	0	0	0
LOC_Os11g27799	220	227	206	338	392	295
LOC_Os11g27810	0	1	0	1	0	0
LOC_Os11g27830	0	0	0	0	0	0
LOC_Os11g27840	0	0	0	0	0	0
LOC_Os11g27850	0	0	0	0	0	0
LOC_Os11g27860	0	0	0	0	1.17	0
LOC_Os11g27870	0	0	0	0	0	0
LOC_Os11g27880	0	0	0	0	0	0
LOC_Os11g27890	0	0	0	0	0	0
LOC_Os11g27900	1	3.83	1.5	1.31	3.33	1.5
LOC_Os11g27910	0	0	0	0	0	0
LOC_Os11g27920	0	0	0	0	0	0
LOC_Os11g27930	0	0	0	0	0	0
LOC_Os11g27940	0	0	0	0	0	0
LOC_Os11g27960	0	0	0	0	0	0
LOC_Os11g27970	0	0	0	0	0	0
LOC_Os11g27980	0	0	0	0	0	0
LOC_Os11g27990	0	0	0	0	0	0
LOC_Os11g28000	0	0	0	0	0	0
LOC_Os11g28010	0	0	0	0	0	0
LOC_Os11g28030	0	0	0	0	0	0
LOC_Os11g28040	0	0	0	0	0	0
LOC_Os11g28050	0	0	0	1	1	0
LOC_Os11g28060	0	0	0	0	0	0
LOC_Os11g28065	0	0	0	0	0	0
LOC_Os11g28070	0	0	1	0	0	0
LOC_Os11g28080	0	0	0	0	0	0
LOC_Os11g28104	50	54	47	24	22	22
LOC_Os11g28130	311	352	278	322	277	304
LOC_Os11g28140	0	0.1	0	0.33	0.1	0
LOC_Os11g28150	0	0	0	0	0	0
LOC_Os11g28170	39	42	40	53	77	82
LOC_Os11g28184	16	27	11	90	127	64
LOC_Os11g28210	0	0	0	0	1	0
LOC_Os11g28220	0	0	0	0	0	0
LOC_Os11g28230	0	0	0	0	0	0
LOC_Os11g28240	0	0	0	0	0	0
LOC_Os11g28250	0	0	0	0	0	0
LOC_Os11g28260	0	0	0	0	0	0
LOC_Os11g28270	1381	1405	1360	986	1143	1077
LOC_Os11g28280	0	0	0	0	0	0
LOC_Os11g28290	0	0	0	0	0	0
LOC_Os11g28300	925.33	893	873	764	978	683
LOC_Os11g28310	11	13	8	11	22	12
LOC_Os11g28320	3	7	2	7	6	2
LOC_Os11g28330	0	0	0	0	0	0
LOC_Os11g28340	787	765	777	693	756	509
LOC_Os11g28350	338	347	325	363	453	404
LOC_Os11g28360	188	192	145	163	147	154
LOC_Os11g28365	409	374	370	414	491	337
LOC_Os11g28370	0	0	2	1	0	1
LOC_Os11g28380	1	0	0	0	0	0
LOC_Os11g28390	0	0	0	0	0	0
LOC_Os11g28400	0	0	0	0	0	0
LOC_Os11g28410	0	0	0	0	0	0
LOC_Os11g28430	0	0	0	0	0	0
LOC_Os11g28440	0	0	0	0	0	0
LOC_Os11g28450	0	0	0	0	0	0
LOC_Os11g28460	0	0	0	0	0	0
LOC_Os11g28470	0	0	0	0	0	0
LOC_Os11g28480	0	0	0	0	0	0
LOC_Os11g28490	0	0	0	0	0	0
LOC_Os11g28500	0	0	0	0	0	0
LOC_Os11g28510	0	0	0	0	0	0
LOC_Os11g28520	0	0	0	0	0	0
LOC_Os11g28530	24	7	19	5	6	4
LOC_Os11g28540	0	0	0	0	0	0
LOC_Os11g28550	0	0	0	0	0	0
LOC_Os11g28560	0	0	0	0	0	0
LOC_Os11g28570	0	0	0	0	0	0
LOC_Os11g28580	0	0	0	0	0	0
LOC_Os11g28590	0	0	0	0	0	0
LOC_Os11g28600	0	0	0	0	0	0
LOC_Os11g28610	0	0	0	2	0	0
LOC_Os11g28628	0	0.67	0	0	0	0
LOC_Os11g28640	0	0	0	0	0	0
LOC_Os11g28650	0	0	0	0	0	0
LOC_Os11g28660	0	0	0	0	0	0
LOC_Os11g28670	0	0	0	0	0	0
LOC_Os11g28680	0	0	0	0	0	0
LOC_Os11g28690	0	0	0	0	0	0
LOC_Os11g28700	0	0.22	0.11	0	0.2	0
LOC_Os11g28710	0	0	0	0	0	0
LOC_Os11g28720	0.2	0	0	0	0.25	0.12
LOC_Os11g28730	0	1	0	0	0	0.5
LOC_Os11g28740	0	0	0	0	0	0
LOC_Os11g28750	0	0	0	0	0	0
LOC_Os11g28770	27.18	35.53	21.94	13.19	10.7	7.82
LOC_Os11g28780	7.5	19	4	7	1	3.5
LOC_Os11g28790	0	0	0	0	0	0
LOC_Os11g28800	0	0	0	0	0	0
LOC_Os11g28810	0	0	0	0	0	0
LOC_Os11g28820	0	0	0	0	0	0
LOC_Os11g28830	0	0.33	0	0	0	0
LOC_Os11g28840	0	0	0	0	0.33	0
LOC_Os11g28850	0	0	0	0	0	0
LOC_Os11g28860	0	0	0	0	0	0
LOC_Os11g28870	1	0	2	0	0	1
LOC_Os11g28880	0	0	0	0	0	0
LOC_Os11g28890	0	0	0	0	0	0
LOC_Os11g28900	0	0	2	1.5	0.5	0
LOC_Os11g28910	9	7	16	3	6	3
LOC_Os11g28920	0	0	0	0	0	0
LOC_Os11g28940	28	32	38	33	62	24
LOC_Os11g28950	8	6	6	5	5	3
LOC_Os11g28970	0	0	0	0	0	0
LOC_Os11g28980	297	230	267	407	437	325
LOC_Os11g28990	603	526	478	576	624	557
LOC_Os11g29000	8	0	3	2	6	0
LOC_Os11g29014	1	3	0	3	3	1
LOC_Os11g29030	26	35	29	11	17	14
LOC_Os11g29050	123	137	164	79	53	66
LOC_Os11g29060	4	1	2	0	4	3
LOC_Os11g29074	0	0.33	1	0	0	0
LOC_Os11g29090	0	0	0	0	0	0
LOC_Os11g29100	0	0	0	0	0	0
LOC_Os11g29110	0	0	0	0	1	0
LOC_Os11g29120	864	890	902	1334	1560	1292
LOC_Os11g29130	0	0	0	0	0	0
LOC_Os11g29140	0	0	0	0	0	0
LOC_Os11g29150	0	0	0	0	0	0
LOC_Os11g29160	0	0	0	0	0	0
LOC_Os11g29170	0	0	0	0	0	0
LOC_Os11g29180	0	0	0	0	0	0
LOC_Os11g29190	1461	1908.5	1594	2974	3245	3122
LOC_Os11g29200	896	863	901	951	1005	784
LOC_Os11g29210	8	9	10	4	5	1
LOC_Os11g29220	0	0	0	0	0	0
LOC_Os11g29230	760	752	789	646	777	701
LOC_Os11g29240	231	223	237	269	271	255
LOC_Os11g29250	0	0	0	0	0	0
LOC_Os11g29260	0	0	0	0	0	0
LOC_Os11g29274	0	0	0	0	0	0
LOC_Os11g29290	140	95	176	111	72	110
LOC_Os11g29300	0	0	0	0	0	0
LOC_Os11g29320	0	0	0	0	0	0
LOC_Os11g29330	0	0	0	0	0	0
LOC_Os11g29340	443	452.5	431	521	666	572
LOC_Os11g29350	106	74	107	93	110	102
LOC_Os11g29360	62	65	52	41	42	66
LOC_Os11g29370	1912	1928	1850	2296	2484	2035
LOC_Os11g29380	40	58	49	59	85	62
LOC_Os11g29390	427	415	415	528	575	436
LOC_Os11g29400	4405	4815	3590	4362	4636	4623
LOC_Os11g29410	1	0	0	0	2	0
LOC_Os11g29420	0	0	0	0	0	0
LOC_Os11g29430	0	0	0	0	0	0
LOC_Os11g29440	0	0	0	0	0	0
LOC_Os11g29450	0	0	0	0	0	0
LOC_Os11g29470	0	0	0	0	0	0
LOC_Os11g29480	0	0	0	0	0	0
LOC_Os11g29490	0	2	1	3	1	1
LOC_Os11g29500	0	0	0	0	0	0
LOC_Os11g29510	0	0	0	0	0	0
LOC_Os11g29520	130	145	155	158	132	131
LOC_Os11g29530	0	0	0	0	0	0
LOC_Os11g29540	0	0	0	0	0	0
LOC_Os11g29550	0	0	0	0	0	0
LOC_Os11g29560	0	0	0	0	0	0
LOC_Os11g29570	0	0	0	0	0	0
LOC_Os11g29580	0	0	0	0	0	0
LOC_Os11g29600	0	0	0	0	0	0
LOC_Os11g29610	0	0	0	0	0	0
LOC_Os11g29620	0	0	0	0	0	0
LOC_Os11g29630	1	2	0	0	0	0
LOC_Os11g29640	0	0	0	0	0	0
LOC_Os11g29650	0	1	0	1	0	0
LOC_Os11g29660	1	0.5	0	0	0	0
LOC_Os11g29670	70	100	62	83	100	73
