"GeneID"	"control_1"	"control_2"	"control_3"	"treatment_1"	"treatment_2"	"treatment_3"
"LOC_Os03g45730"	455	475	395	482	563	603
"LOC_Os03g45920"	768	544	473	561.5	667	663
"LOC_Os03g46070"	607	570	447	1586	476	1264
"LOC_Os03g46390"	731	610	617	692	697	565
"LOC_Os03g46650"	724	668	639	830	909	654
"LOC_Os03g46660"	234	270	224	928	844	973
"LOC_Os03g46770"	52226.87	68285.08	44777.5	58640.3	58761	65205.16
"LOC_Os03g47740"	5045	4671	4622	4494	5054	4273
"LOC_Os03g47770"	894	905	874	803	1007	745
"LOC_Os03g48000"	851	820	515	3207	3468	2557
"LOC_Os03g48030"	500	384	341	444	551	379
"LOC_Os03g48040"	2086	2345	2305	2496	2637	2538
"LOC_Os03g48080"	2291	2784	2547	3306	4213	3745
"LOC_Os03g48110"	1501	1777	1408	1993	2160	2156.75
"LOC_Os03g48140"	1209	1028	859	1023	1014	894
"LOC_Os03g48180"	2604	2626	1931	2760	3101	2659
"LOC_Os03g48310"	203	164	202	253	294	314
"LOC_Os03g48380"	537	459	455	1111	986	929
"LOC_Os03g48390"	1041	1034	912	867	895	722
"LOC_Os03g48480"	557	519	447	687	710	593
"LOC_Os03g48626"	3519	3407	2657	7931	8532.67	8947.5
"LOC_Os03g48660"	512	491	407	568	660	519
"LOC_Os03g48780"	23.67	35.5	27.67	1103.23	770.03	1250.7
"LOC_Os03g48930"	1037	1086	936	1135	1143	1058
"LOC_Os03g49150"	1227	1163	1032	825	1015	759
"LOC_Os03g49180"	535	480	391	616	665	517
"LOC_Os03g49380"	344	273	303	195	263	225
"LOC_Os03g49440"	342	364	195	391	310	549
"LOC_Os03g49490"	929	904	684	677	682	575
"LOC_Os03g49500"	1523	1373	1409	1349	1513	1117
"LOC_Os03g49510"	2523.5	2192	2144	1844	1897.5	1593
"LOC_Os03g49600"	772	625	673	1057	1075	1032
"LOC_Os03g49630"	1506	1160	1270	2508	3323	1935
"LOC_Os03g49710"	2765	3161	3212	3411	4118	3122
"LOC_Os03g49720"	1532	1750	1218	2184.5	2778	2540
"LOC_Os03g49900"	1912.5	1647	1588	1447	1593	1304
"LOC_Os03g49940"	717	785	573	757	941	851
"LOC_Os03g49990"	2327	2728	2040	2185	2448	2307
"LOC_Os03g50040"	667	639	637	633	776	605
"LOC_Os03g50070"	2347	2123	2221	1583.5	1923	1611
"LOC_Os03g50080"	7436	9785	7108	6267	6815	7415
"LOC_Os03g50130"	1685	1849	1735	1338	1778	1256
"LOC_Os03g50270"	6431	8625.25	6017	8415	9468	8828
"LOC_Os03g50280"	159	152	142	163	210	123
"LOC_Os03g50290"	7177	6982	6592	5143	6279	4862
"LOC_Os03g50310"	6735	6377	3399	12505	12739	10837
"LOC_Os03g50440"	508	485	481	498	555	483
"LOC_Os03g50480"	3489	3750	3303	6597	7642	6422.14
"LOC_Os03g50510"	1926	2187.5	1940	718	682	726
"LOC_Os03g50540"	1508	1552	1456	1851	1966	1739
"LOC_Os03g50870"	9858	10865	7967	23323	25171	21573
"LOC_Os03g50885"	1021	1077	1096	1369	1664	1235
"LOC_Os03g50960"	541	1035	1224	2699	2136	2966
"LOC_Os03g51010"	134	119	137	452	491	378
"LOC_Os03g51050"	779	851	664	750	846	593
"LOC_Os03g51080"	2545	2675	2654	2393	2754	2713
"LOC_Os03g51140"	2220	2041.5	2252	2316	2338	2066
"LOC_Os03g51250"	733	683	617	815	827	830
"LOC_Os03g51600"	3530	3357	3281	4034	3885	3719
"LOC_Os03g51610"	513	659	706	368	464	357
"LOC_Os03g51640"	597	564	616	662	785	634
"LOC_Os03g51650"	5002	4260	4594	2781	3326	4376
"LOC_Os03g51920"	120	157	61	10149.5	10849	9116.5
"LOC_Os03g51950"	2762.5	3215	2566	3032.5	3050	3127
"LOC_Os03g51960"	2182	2413	1807	1461	1576	1545
"LOC_Os03g52130"	1054	1017	994	829	1026	720
"LOC_Os03g52150"	1961	2094	1950	1808	2029	1861
"LOC_Os03g52170"	6719.5	7601	5603	14421.5	15964.5	13977.5
"LOC_Os03g52340"	663	644	565	581	567	489
"LOC_Os03g52460"	5235.87	5048	4403.5	3694	3857	3743
"LOC_Os03g52630"	2079	1533	1806	2142	2343	1977
"LOC_Os03g52660"	1210	1564.5	858	1901	1975	2090
"LOC_Os03g52690"	3267	3619	2801	4529	4409	4358.5
"LOC_Os03g52780"	683	616	600	839	900	663
"LOC_Os03g52840"	29501	28449.5	28395	42689	50025.5	41500
"LOC_Os03g52910"	75	121	60	97	95	69
"LOC_Os03g53020"	527	578	498	465	539	455
"LOC_Os03g53110"	1072	1118	901	960	1031	899
"LOC_Os03g53150"	2242	2376	1764.5	2407.5	2337	2314
"LOC_Os03g53190"	3129	3437	3010	3743	4496.5	3767
"LOC_Os03g53200"	282	283	313	205	234	167
"LOC_Os03g53230"	7241	7749	5602	4625	5685	3419
"LOC_Os03g53270"	4135	5019	3899	6143.67	6458	6758
"LOC_Os03g53300"	3330	3175	3002	4009	4555	3399
"LOC_Os03g53310"	1273	1232	1105	1693	1794	1426
"LOC_Os03g53390"	110	124	49	99.67	74	115
"LOC_Os03g53540"	21	28	33	98	74	66
"LOC_Os03g53640"	994	1285	1108	820	920	927
"LOC_Os03g53660"	181	151	178	171	148	140
"LOC_Os03g53670"	3315	3781	3340	4622	4921	4401
"LOC_Os03g53710"	5391	7271	4438	5416	4665	5333
"LOC_Os03g53750"	493	479.5	408	518	587	483
"LOC_Os03g53770"	153	141	105	83	101	90
"LOC_Os03g53800"	2454	1713	2058	266	370	365
"LOC_Os03g53960"	1711	1677	1475	1864	2061	1726
"LOC_Os03g54040"	329	399	476	512	637	414.5
"LOC_Os03g54050"	245	217	199	278	280	258
"LOC_Os03g54130"	2467	2162.12	2086	49	38	68
"LOC_Os03g54750"	231	146	192	184	178	177
"LOC_Os03g54760"	476	523	490	604	553	593
"LOC_Os03g54790"	1963.5	1933	1877.5	1298.5	1392	1112
"LOC_Os03g54920"	1475	1416	1183	1154	1330	1153
"LOC_Os03g54980"	1030	998	814	1360	1527	1139
"LOC_Os03g55070"	2357	2631	2013	1643	1716	1494
"LOC_Os03g55110"	598	463	539	815	850	865
"LOC_Os03g55150"	2926	3268	3162	4273	4419	3933
"LOC_Os03g55240"	688	910	607	1369	1973	2325
"LOC_Os03g55320"	1392	1480	1080	1507	1395	1399
"LOC_Os03g55540"	2579	2466	1094	1069	967	1011
"LOC_Os03g55590"	956	1012	413	3531	3956	3342
"LOC_Os03g55600"	1161	1141	946	1013	1164	928
"LOC_Os03g55630"	391	325	328	352	437	294
"LOC_Os03g55670"	1732	2148	1357	934	782	1204
"LOC_Os03g55720"	12094	15062	9627	10840	11386	12848
"LOC_Os03g55776"	15726	20940	10051	2352	2486	2862
"LOC_Os03g55820"	3579	3837	3095	3295	3487	3135
"LOC_Os03g55850"	1577	1630	1428	6806	6582	6292
"LOC_Os03g55930"	2742	3432	3233	3015	3577	3193
"LOC_Os03g55970"	2909.5	3148	3060.5	2872	2928	2852.67
"LOC_Os03g56000"	519	576	424	614	589	561
"LOC_Os03g56190"	1651	1889	1589	1751	1859	1744
"LOC_Os03g56241"	633	724	734	1097	1113	1086
"LOC_Os03g56250"	749	667	515	337	367	335
"LOC_Os03g56280"	29442	33025.5	30178.17	30224.5	35221.16	31826.66
"LOC_Os03g56300"	1111	1099	982	1530	1474	1357
"LOC_Os03g56330"	302	291	288	250	331	270
"LOC_Os03g56370"	1038	1069	1061	1115	1231	1110
"LOC_Os03g56410"	910	892	812	1186	1217	1101
"LOC_Os03g56420"	983	945	881	1146	1439	1172
"LOC_Os03g56670"	41095.5	47371.5	28097	39192	36947	46064.5
"LOC_Os03g56790"	2893	2897	2806	2178	2647	2019
"LOC_Os03g56810"	1206	997	833	1007	1101	975
"LOC_Os03g56860"	112	112	126	104	101	130
"LOC_Os03g56869"	1389	1385	1267	1487	1665	1571
"LOC_Os03g57100"	903	761	775	954	930	707
"LOC_Os03g57140"	767	813	718	1018	1202	1023
"LOC_Os03g57220"	61439.33	74497.17	56957.5	67494	74021.5	70016.5
"LOC_Os03g57240"	2607	2897	2139	3520	3642	2869
"LOC_Os03g57290"	1649	1568	1591	1658	1742	1529
"LOC_Os03g57340"	7608	7514	6367	6786	7604	5843
"LOC_Os03g57349"	1084	1451	1183	1228	1319	1517
"LOC_Os03g57500"	1086	1138	1057	970	1061	824
"LOC_Os03g57545"	1226	1513.17	961.5	1103	1033.33	966.25
"LOC_Os03g57690"	4088.07	4858.15	4135.07	8242.23	9257.48	8624.17
"LOC_Os03g57790"	4103.5	3601.33	2955.5	4265	4489	3357
"LOC_Os03g57854"	1026.5	1016	844	1035	1169	1025
"LOC_Os03g58050"	873	1030	928	1665	1775	1795
"LOC_Os03g58070"	3292	4107	3223	3398	3996	3316
"LOC_Os03g58090"	1118	1181	990	756	850	742
"LOC_Os03g58130"	369	380	342	368	347	315
"LOC_Os03g58150"	1003	1141	992	910	1171	876
"LOC_Os03g58230"	4808	5556	4303	1120.5	1216	1136
"LOC_Os03g58250"	225	245	236	257	343	254
"LOC_Os03g58330"	957	1111	929	832	1013.5	765
"LOC_Os03g58430"	1068	1436	1370	2374	2522	2758
"LOC_Os03g58470"	5171	5723	3299	5158	5649	4512
"LOC_Os03g58630"	554	692	534	773	1071	878
"LOC_Os03g58700"	1977	1860.5	1673	2256	2180	1743
"LOC_Os03g58790"	153	109	208	51	41	33
"LOC_Os03g58840"	1955	2011	1572	2457.33	2598	2094
"LOC_Os03g58940"	640	607	565	730	819	764
"LOC_Os03g58980"	260	247	208	72	117	57
"LOC_Os03g59050"	2965	3435	2984	1963	2240	2069.67
"LOC_Os03g59090"	5534.17	7311.67	4003	7507.5	8154.5	8492.5
"LOC_Os03g59170"	969	1028	949	1091	1174	1008
"LOC_Os03g59180"	2973	2651	2286	521	413	343
"LOC_Os03g59220"	700	794	630	715	720	677
"LOC_Os03g59310"	2891	3966	3131	6577	6152	7585
"LOC_Os03g59320"	1670	1713	1432	4101	4298	4359.33
"LOC_Os03g59360"	2412	2685	2039	7662	7543	8966
"LOC_Os03g59390"	1460	1474	1281	1206	1428	1058
"LOC_Os03g59470"	1488	1637	1481	1572	1732	1614
"LOC_Os03g59640"	1823	1967	2093	2400	2590	2197
"LOC_Os03g59710"	1063	1167	895	1302	1457	1272
"LOC_Os03g59740"	3790.67	4079	3390.5	3956	4827	3821
"LOC_Os03g59760"	2321	2429	2199	2371	2814	2064
"LOC_Os03g60080"	3679	3440	2310	2582	2061	2659
"LOC_Os03g60090"	1553	1458	1438	1506	1543	1224
"LOC_Os03g60100"	2709	3382.67	3363	3650	4320	3822
"LOC_Os03g60120"	1929	2062	1564	3316	4611	3446
"LOC_Os03g60130"	1063	1099	890	1576	1845	1330
"LOC_Os03g60260"	9	8	15	535	608	752
"LOC_Os03g60340"	122	132	110	326	227	246
"LOC_Os03g60370"	158	195	179	601	583	524
"LOC_Os03g60400"	564	600	565	849	959	776
"LOC_Os03g60419"	148	124	135	155	127	114
"LOC_Os03g60509"	3091	3625	2915	6150	6223.5	7264
"LOC_Os03g60530"	577	611	418	430	481	395
"LOC_Os03g60580"	57	56	20	6170	4710	5160
"LOC_Os03g60620"	2869	3683	3524	3541	3437	3527
"LOC_Os03g60639"	748	615	583	620	682	540
"LOC_Os03g60740"	2967	2824	2764	3961	4303.5	3472.67
"LOC_Os03g60820"	1445	1396	1281	1114	1192	1092
"LOC_Os03g60840"	126	161	117	1276	1586	1701
"LOC_Os03g60870"	328	347	280	361	433	358
"LOC_Os03g60920"	545	573	458	744	856	717
"LOC_Os03g61090"	3136	3171	1614	2732	2331	2769
"LOC_Os03g61130"	6928	8243	6742	7426	9781	7427.5
"LOC_Os03g61150"	178	196	138	224	110	736
"LOC_Os03g61210"	616	525	501	660	758	610
"LOC_Os03g61220"	13183	16657	16990	15881	17342	16466
"LOC_Os03g61260"	2517	2914	3022	3105	3211	2570
"LOC_Os03g61490"	159.5	148	129	11	2	8
"LOC_Os03g61640"	777	903	761	1135	1242	1106
"LOC_Os03g61680"	701	737	608	1066	1032	1010
"LOC_Os03g61710"	712	736	646	741	840	671
"LOC_Os03g61810"	496	523	412	537	633	407
"LOC_Os03g61920"	259	257	208	387	361	339
"LOC_Os03g61960"	828	816	808	1040	1209	956
"LOC_Os03g62090"	667	410	517	277	276	213
"LOC_Os03g62240"	1946.5	1552	1677.5	2281	2629.83	1929
"LOC_Os03g62280"	944	935	944	1424	1560	1183
"LOC_Os03g62600"	794	866	636	813	951	756
"LOC_Os03g62610"	584.5	476	474	679.5	879	571
"LOC_Os03g62620"	514	655	512	1563	1571	1496
"LOC_Os03g62630"	5115	6224	5601	6817	7327	6868
"LOC_Os03g63140"	487	397	421	335	337	301
"LOC_Os03g63360"	3636.67	3977	3023	3048	3244.17	3041
"LOC_Os03g63420"	1535	1906	1270	1785	1899	1958
"LOC_Os03g63430"	1888	1889	1627	1750	1919	1630
"LOC_Os03g63480"	5362	6944	4650	7173	8390	7945
"LOC_Os03g63700"	759	910	653	316	308	331
"LOC_Os03g63710"	751	661	728	580	572	430
"LOC_Os03g63750"	1333	1361	1209	1086	1343	1005
"LOC_Os03g63760"	93	77	74	193	240	177
"LOC_Os03g63900"	469.5	499	424	247	249	223
"LOC_Os03g63940"	896	798	817	823	955	819
"LOC_Os03g63950"	5413	7069	4262	10139	9961	10116
"LOC_Os03g63999"	130	154	168	154	172	118
"LOC_Os03g64010"	317	449	301	587	614	555
"LOC_Os03g64020"	15857.67	17961.5	15148.5	18829	21803	20143
"LOC_Os03g64070"	1612	1808	1336	1235	1231	954
"LOC_Os03g64219"	407	454	383	544	539	523
"LOC_Os04g01240"	534	581	545	805	982	758
"LOC_Os04g01300"	2414	2209	2122	1923	1924	1656
"LOC_Os04g01540"	3438	3945	3677	4066	4350	3497
"LOC_Os04g01590"	341	373	333	404	427	376
"LOC_Os04g01780"	1421	1779	1387	2096	2227	2117
"LOC_Os04g02050"	1340	1545	1797	358	419	405
"LOC_Os04g02670"	677	722	658	962	1183	1027
"LOC_Os04g02780"	774.5	836.33	779.17	1072.83	1088.33	842.17
"LOC_Os04g02830"	852	1037	734	1124	1214	1013
"LOC_Os04g02880"	592	843	1263	76	66	85
"LOC_Os04g02900"	658	754	724	894	893	880
"LOC_Os04g02910"	5851	6019	4998	7933	10209	7904
"LOC_Os04g05080"	294	277	242	389	453	342
"LOC_Os04g05650"	11	16	13	23	34	8
"LOC_Os04g06520"	497	380	535	116	89	91
"LOC_Os04g08310"	647	651	630	704	862	680
"LOC_Os04g08350"	2571	2798	2379	1422	1775	1355
"LOC_Os04g09604"	113	159	26	340	454	198
"LOC_Os04g10240"	712	633	652	818	993	699
"LOC_Os04g10350"	333	323	357	304	412	316
"LOC_Os04g10400"	376	443	362	446	527	462
"LOC_Os04g11390"	4080	3436	3293	2939.5	3098	2866
"LOC_Os04g11400"	10806	9428	9173	3307	3260	3116
"LOC_Os04g12980"	639	665	546	1207	1269	1117.5
"LOC_Os04g14150"	361	339	396	151	178	148
"LOC_Os04g14790"	744	775	610	867	860	806
"LOC_Os04g15690"	937	833	857	359	476	304
"LOC_Os04g16450"	430	379	348	1967	1691	1923
"LOC_Os04g16680"	23447.5	26634.5	23305.5	25478	29053	26138
"LOC_Os04g16722"	3643.43	3410.73	4123.42	2708.37	3533.71	3651.51
"LOC_Os04g16770"	336.96	265.89	323.51	241.28	231.04	290.44
"LOC_Os04g17100"	1168	1476	904	6654	6476	5155.5
"LOC_Os04g17700"	608.5	593	549.5	873.5	930.5	761
"LOC_Os04g18090"	9296.5	13389	6622	12683	18816	10764
"LOC_Os04g20164"	20447	23133	17020	9991	11269.5	10449
"LOC_Os04g20220"	1448	1442	1427	2156.5	2038	1874
"LOC_Os04g20230"	684	798	568	792	772	707
"LOC_Os04g21110"	385	306	296	367	351	268.67
"LOC_Os04g21320"	1477	1615	1242	4653	4797	4747
"LOC_Os04g23040"	1575	1573	1556.5	1386	1688	1448.5
"LOC_Os04g23140"	2243	2334	1704	2465	2949.17	2210
"LOC_Os04g23440"	332	310	311	351	365	360
"LOC_Os04g23580"	440	474	382	904	860	832
"LOC_Os04g23820"	1360	1677	1593	2271	2305	2485
"LOC_Os04g24140"	952	1531	1176	1547	1733	1883
"LOC_Os04g24600"	295	332	250	189	220	204
"LOC_Os04g25400"	4746.33	4856	4303	3664	4522	3673.5
"LOC_Os04g25550"	1348.25	1314.83	1232.58	1318.33	1497	1208.75
"LOC_Os04g26320"	334.5	277.5	258	343	462	323
"LOC_Os04g26850"	754	694	701	828	884	720.5
"LOC_Os04g26910"	1186.33	1154	1045	2491	2783.5	2142
"LOC_Os04g26920"	6093.33	7584.5	4897.67	2882.5	3151.5	2820
"LOC_Os04g27800"	5063.75	5215.17	4514.33	4800.33	5452.67	5427.17
"LOC_Os04g27850"	320	253	280	323	427	316
"LOC_Os04g27860"	618	787	684	1158	1426.5	1216
"LOC_Os04g27950"	85	128	108	123	160	166
"LOC_Os04g28180"	2719	3348	2957	5154	5333	5238
"LOC_Os04g30760"	1496	1522	1547	1802	1883	1672
"LOC_Os04g31010"	784.5	968	779	811.5	869	721
"LOC_Os04g31030"	778	905	771	388	486	361
"LOC_Os04g31070"	1396	1509	1133	1940	2187	1685
"LOC_Os04g31120"	197	242	254	261	389	363
"LOC_Os04g31270"	1177	1383	1186	1583	1750	1471
"LOC_Os04g31340"	433	429	378	397	364	407
"LOC_Os04g31690"	1918	2168.5	1571.5	2185.5	1833.5	1917
"LOC_Os04g31700"	3038	3010	2801	2299.5	2657	2083
"LOC_Os04g31900"	1805	1598	1486	1324	1405	1115
"LOC_Os04g32030"	29	46	40	49	59	54
"LOC_Os04g32050"	2741	3028	2022	2815	2739	2429
"LOC_Os04g32270"	735	756	736	895	974	864
"LOC_Os04g32330"	886	845	855	1557	1613	1437
"LOC_Os04g32550"	526	507	488	609	745	561
"LOC_Os04g32560"	10446	12190	11508	13356	14827.5	12687.7
"LOC_Os04g32620"	142	171	151	299	376	253
"LOC_Os04g32650"	3169	3311	3057	2463	2560	2241
"LOC_Os04g32660"	1098	1313	1080	1462	1578	1551
"LOC_Os04g32670"	489	537	544	602	699	610
"LOC_Os04g32710"	679.5	922	743	1462.5	1233.5	1436.5
"LOC_Os04g32850"	2796.5	2439	2532	867	864	435
"LOC_Os04g32950"	7761.81	8529	8488.67	5401	6251	4920
"LOC_Os04g32970"	624	576	497	435	478	361
"LOC_Os04g32980"	536.67	693	441	1248	1330	1237
"LOC_Os04g33040"	776	669	728	858	1044	779.5
"LOC_Os04g33060"	1085	1132	990	1553	1721	1697
"LOC_Os04g33110"	3780	4008	2665	3742	4240	3447.5
"LOC_Os04g33190"	1347	1358	909	1350	1627	1296.5
"LOC_Os04g33300"	583	564	486	614	669	556
"LOC_Os04g33310"	2375	2405	1632	269	271	334
"LOC_Os04g33420"	1357	1415.5	1233.5	1037	1250	997
"LOC_Os04g33440"	647	675	520	581	675	453
"LOC_Os04g33830"	32988	37180	22926	33095	36690.5	35816.5
"LOC_Os04g33880"	157	188	189	194	246	209
"LOC_Os04g33940"	1928	2649	1998	2113	2257	2385
"LOC_Os04g33990"	523	566	385	166	184	138
"LOC_Os04g34100"	1018	995	1013	1025	1179	943
"LOC_Os04g34450"	1628	1518	1378	2113	1986	1544
"LOC_Os04g34460"	1903	1910	1744	1789	2209	1820
"LOC_Os04g34600"	887	851	649	7428.5	8902	7577
"LOC_Os04g34610"	3994	4457	2571	37225.92	46137.33	34104.5
"LOC_Os04g34940"	515	618	580	552	680	586
"LOC_Os04g35060"	472	470	423	308	311.5	251
"LOC_Os04g35090"	1921	2494	2242	4045	4388	4444
"LOC_Os04g35170"	3498	3489	2923.5	2388	2315	2229
"LOC_Os04g35190"	740	629	630	725	769	592
"LOC_Os04g35200"	1034	1083	861	1184	1317	1154
"LOC_Os04g35290"	688	735	679	651	697	590
"LOC_Os04g35300"	1657	1695	1324	1808	1819	1572
"LOC_Os04g35560"	343	251	226	402	405	388
"LOC_Os04g35590"	843	896	582	1057	1103	939
"LOC_Os04g35840"	2289.5	2101	2255	3384	3592	2647
"LOC_Os04g35900"	2077	2215	2159	3182	3199	3120
"LOC_Os04g35910"	678	729	619	888	1020	849
"LOC_Os04g35920"	1273	1244	1141	1295	1413	1155
"LOC_Os04g36050"	1607	1629	1574	1064	1140	862
"LOC_Os04g36660"	1676	1787	1372	1793	2057	1662
"LOC_Os04g36700"	868	996	869.5	971	1054.5	900
"LOC_Os04g36720"	1069	948	728	6217	8867.5	5559
"LOC_Os04g36760"	7710.67	9006	6710	13678	15272	14047
"LOC_Os04g36810"	323	335	326	348	408	307
"LOC_Os04g37490"	347	566	428	451	580	360
"LOC_Os04g37580"	2712	2939	2186	3364	3640	3057
"LOC_Os04g37619"	24568	27718	19449.5	18921	19238	20380
"LOC_Os04g37690"	2059	1958	2015	3136.33	3053.5	2244
"LOC_Os04g37710"	1097	1091	720	2777	3066	2782
"LOC_Os04g37760"	48	28	47	37	36	28
"LOC_Os04g37904"	1182	1256	1016	850	975	830
"LOC_Os04g38390"	2337	2617	1944	4825	5051	4951
"LOC_Os04g38410"	54176	56784	35550	40240.1	42506.83	49800
"LOC_Os04g38600"	46798.5	50817.5	44066	48144.83	63349	67356.5
"LOC_Os04g38680"	30.5	19	44	489	575	663
"LOC_Os04g38750"	2740	3751	3188	3411	3579	3192
"LOC_Os04g38870"	2079	1925	2241	731	1029	655
"LOC_Os04g38914"	1047	1068	961	1253	1334	1162
"LOC_Os04g38950"	770	897	863	551	723	611
"LOC_Os04g39020"	754	717	729	939	924	842
"LOC_Os04g39040"	874	999	872	870	1149	854
"LOC_Os04g39210"	951	986	940	1451	1473	1276
"LOC_Os04g39270"	1835	2128	1944	2039	2362.5	2127
"LOC_Os04g39350"	723	729	666	223	177	234
"LOC_Os04g39440"	701	695	657	729	734	681
"LOC_Os04g39540"	297	232	240	395	499	472
"LOC_Os04g39660"	1193	1237	1054	1676	1623	1598
"LOC_Os04g39700"	834	1050	959	1555	1564	1639
"LOC_Os04g39880"	216	208	209	109	118	150
"LOC_Os04g39900"	548	410	504	728	837	472
"LOC_Os04g40040"	1419	1215	861	647	707	536
"LOC_Os04g40090"	463	444	458	552	585	456
"LOC_Os04g40310"	508	577	482	505	594	590
"LOC_Os04g40400"	909	1009	755	852	946	956
"LOC_Os04g40520"	131	131	107	106	136	78
"LOC_Os04g40600"	3513.5	4344.5	3401	2852.5	3055.5	3019.6
"LOC_Os04g40670"	2155	2320	2041	3603	4428	3930
"LOC_Os04g40730"	275	299	229	349	353	375
"LOC_Os04g40870"	427	428	385	342	411	315
"LOC_Os04g40874"	2858	2733	2336	1715	2011	1433
"LOC_Os04g40910"	651	672	556	911	895	835
"LOC_Os04g40950"	5361	5369	4759	5493	6025	4639
"LOC_Os04g41150"	1374	1351	1306	1017	1321	1049
"LOC_Os04g41340"	12119.5	12985.5	10610	10152.5	11352	10993
"LOC_Os04g41460"	702	720	646	985	1276	1060
"LOC_Os04g41500"	2710	2974	2200	1370	1365	1229
"LOC_Os04g41560"	31164	35195	22510	36974	38973	35148.5
"LOC_Os04g41620"	136	96	71	5669	2123	4027
"LOC_Os04g41680"	145	126	209	204	211	54
"LOC_Os04g41830"	647	698	622	622	764	632
"LOC_Os04g41960"	792	745	831	2089	1603	2766
"LOC_Os04g42020"	9587	9454	5071	9060	9796	10392
"LOC_Os04g42090"	2474	2624	3069	3106	4597	3520
"LOC_Os04g42140"	1588	1713	1669	2036	2165	1988
"LOC_Os04g42250"	894.5	827	632	819	948	672
"LOC_Os04g42270"	1350	1656	1633	2495	3012	2695
"LOC_Os04g42380"	422	463	438	597	660	571
"LOC_Os04g42420"	1798	1490	1734	1093	1185	1001
"LOC_Os04g42430"	1361	1304	1075	1095	1228	1098
"LOC_Os04g42480"	726	690	571	317	381	264
"LOC_Os04g42910"	653	542	525	888	990	891
"LOC_Os04g42920"	811	886	655	982	902	872
"LOC_Os04g42930"	1814	2162	2021	2473	3174	2670
"LOC_Os04g42980"	303	369	267	113	167	144
"LOC_Os04g43070"	887	897	733	915	1326	514
"LOC_Os04g43390"	1236	1136	984	1631	1278	1440
"LOC_Os04g43650"	417	453	511	261	305	234
"LOC_Os04g43680"	108	93	101	173	148	143
"LOC_Os04g43700"	886	867	679	602	496	489
"LOC_Os04g43990"	342	359	210	157	128	152
"LOC_Os04g44340"	2662	3124	2328.1	2556	2927.5	2541
"LOC_Os04g44430"	3253	3037	2630	2205	2247	1821
"LOC_Os04g44500"	243	255	132	964	869	476
"LOC_Os04g44510"	143	144	69	273	225	157
"LOC_Os04g44610"	1386.5	1221	1301.5	1352	1533	1326
"LOC_Os04g44800"	476	543	447	576	610	543
"LOC_Os04g44810"	181.5	184	141.5	230	276	190.5
"LOC_Os04g44830"	140	118	101	1290	1691	1001
"LOC_Os04g44870"	176	120	153	116	81	59
"LOC_Os04g45070"	26273	27899	22113	26620	27703.5	25774.5
"LOC_Os04g45090"	1780	2205	1586	1712	1853	1711
"LOC_Os04g45130"	16	7	13	31	27	15
"LOC_Os04g45140"	2691	3312	2575	2570	2872	2812.7
"LOC_Os04g45210"	1419	1841	1271	2203	2814	2520
"LOC_Os04g45470"	673	591	548	1242	1154.5	1056
"LOC_Os04g45490"	6291	6284	7383	8290	10629	7394
"LOC_Os04g45570"	1283	1518	1238	1135	1294	1167
"LOC_Os04g45600"	1887	2652	1636	2484	2305	2704
"LOC_Os04g45670"	962	940	789	795	884	669
"LOC_Os04g45810"	346	399	259	4278	4933	4153
"LOC_Os04g45910"	780.5	758	689	1033	1021.5	925.5
"LOC_Os04g45940"	653	694	402	677	633	631
"LOC_Os04g45970"	234	189	227	172	214	199
"LOC_Os04g46010"	1913	2002	2025	1672	1656	1517
"LOC_Os04g46220"	732	657	641	756	771	734
"LOC_Os04g46280"	3202	3361	2731	3260	3833	3284
"LOC_Os04g46290"	272	272	252	214	299	236
"LOC_Os04g46390"	13637	11580	11245	12767	14800	8614
"LOC_Os04g46450"	1954	1728	1595	1467	1634	1415
"LOC_Os04g46480"	545	601	421.5	589	583	567.5
"LOC_Os04g46880"	1104	1243	838	2891	5513	3396
"LOC_Os04g46960"	3780	4458	3632	4269	6098	5092
"LOC_Os04g47120"	1372	1395	1065	1369	1476	1170
"LOC_Os04g47220"	7428	7463	6054	22266	25509	19629
"LOC_Os04g47310"	464	436	502	146	157	113
"LOC_Os04g47690"	4420	5260	4793.5	5233	5825	5007.5
"LOC_Os04g47700"	441	408.5	423	549	454	389
"LOC_Os04g48050"	1051	905	806	1466	1393	1182
"LOC_Os04g48160"	1136	1105	836	1698	1676	1660
"LOC_Os04g48270"	189	214	130	806	681	862
"LOC_Os04g48390"	557	472	490	586	789	499
"LOC_Os04g48410"	1373	1672	1376	2332	2550	2410
"LOC_Os04g48484"	700	905	575	1019	850	981
"LOC_Os04g48880"	916	943	676	777	1031	903
"LOC_Os04g49350"	3167	3367	2618	4181	4979	3863
"LOC_Os04g49370"	16	19	14	70	55	62
"LOC_Os04g49450"	9	10	26	9	15	13
"LOC_Os04g49954"	503	599	600	323	446	309
"LOC_Os04g50110"	2074	2365	2339	2654	2902	2693
"LOC_Os04g50120"	713	823	690	2232	1980	2138
"LOC_Os04g50204"	302	245	268	244	231	184
"LOC_Os04g50216"	641	598	530	565	808	588
"LOC_Os04g50790"	98	92	93	97	109	83
"LOC_Os04g50860"	2873	3190	2748	1700	1621	1655
"LOC_Os04g50864"	957	887	955	1228	1368	1081
"LOC_Os04g50970"	4281	5161	3789	3599	3502	3615
"LOC_Os04g50990"	1029	1268	1245	2324	2192	2613
"LOC_Os04g51150"	491	576	545	894	1311	1363
